id,date,store_nbr,family,predicted_sales
3002892,2017-08-17,15,24,5913.2383
3004674,2017-08-18,15,24,5523.573
3006456,2017-08-19,15,24,7197.5645
3008238,2017-08-20,15,24,7388.8574
3010020,2017-08-21,15,24,6848.1143
3011802,2017-08-22,15,24,5712.396
3013584,2017-08-23,15,24,5589.864
3015366,2017-08-24,15,24,6102.2246
3017148,2017-08-25,15,24,5723.632
3018930,2017-08-26,15,24,7372.415
3020712,2017-08-27,15,24,7659.7686
3022494,2017-08-28,15,24,6306.8516
3024276,2017-08-29,15,24,5511.7935
3026058,2017-08-30,15,24,5529.56
3027840,2017-08-31,15,24,6330.4937
3001111,2017-08-16,15,25,6546.2124
3002893,2017-08-17,15,25,5626.792
3004675,2017-08-18,15,25,6575.8057
3006457,2017-08-19,15,25,8292.39
3008239,2017-08-20,15,25,9040.6045
3010021,2017-08-21,15,25,7762.858
3011803,2017-08-22,15,25,6598.0654
3013585,2017-08-23,15,25,6761.285
3015367,2017-08-24,15,25,5815.7783
3017149,2017-08-25,15,25,6601.2964
3018931,2017-08-26,15,25,8288.28
3020713,2017-08-27,15,25,9132.556
3022495,2017-08-28,15,25,7500.9395
3024277,2017-08-29,15,25,6700.8647
3026059,2017-08-30,15,25,6660.2534
3027841,2017-08-31,15,25,5990.325
3001112,2017-08-16,15,26,5374.0977
3002894,2017-08-17,15,26,4741.1245
3004676,2017-08-18,15,26,5523.573
3006458,2017-08-19,15,26,7197.5645
3008240,2017-08-20,15,26,7388.8574
3010022,2017-08-21,15,26,6561.394
3011804,2017-08-22,15,26,5712.396
3013586,2017-08-23,15,26,5589.864
3015368,2017-08-24,15,26,4937.487
3017150,2017-08-25,15,26,5723.632
3018932,2017-08-26,15,26,7372.415
3020714,2017-08-27,15,26,7659.7686
3022496,2017-08-28,15,26,6306.8516
3024278,2017-08-29,15,26,5511.7935
3026060,2017-08-30,15,26,5529.56
3027842,2017-08-31,15,26,5145.1567
3001113,2017-08-16,15,27,5374.0977
3002895,2017-08-17,15,27,4741.1245
3004677,2017-08-18,15,27,5523.573
3006459,2017-08-19,15,27,7197.5645
3008241,2017-08-20,15,27,7388.8574
3010023,2017-08-21,15,27,6561.394
3011805,2017-08-22,15,27,5712.396
3013587,2017-08-23,15,27,5589.864
3015369,2017-08-24,15,27,5224.206
3017151,2017-08-25,15,27,5723.632
3018933,2017-08-26,15,27,7372.415
3020715,2017-08-27,15,27,7659.7686
3022497,2017-08-28,15,27,6306.8516
3024279,2017-08-29,15,27,5511.7935
3026061,2017-08-30,15,27,5529.56
3027843,2017-08-31,15,27,5145.1567
3001114,2017-08-16,15,28,5374.0977
3002896,2017-08-17,15,28,4741.1245
3004678,2017-08-18,15,28,6575.8057
3006460,2017-08-19,15,28,7197.5645
3008242,2017-08-20,15,28,7388.8574
3010024,2017-08-21,15,28,6848.1143
3011806,2017-08-22,15,28,5712.396
3013588,2017-08-23,15,28,6454.205
3015370,2017-08-24,15,28,4937.487
3017152,2017-08-25,15,28,6773.503
3018934,2017-08-26,15,28,7659.1353
3020716,2017-08-27,15,28,7946.489
3022498,2017-08-28,15,28,6306.8516
3024280,2017-08-29,15,28,5511.7935
3026062,2017-08-30,15,28,5529.56
3027844,2017-08-31,15,28,5145.1567
3001115,2017-08-16,15,29,5409.652
3002897,2017-08-17,15,29,5027.8438
3004679,2017-08-18,15,29,5810.2925
3006461,2017-08-19,15,29,7233.1187
3008243,2017-08-20,15,29,7424.4116
3010025,2017-08-21,15,29,6304.6025
3011807,2017-08-22,15,29,5999.116
3013589,2017-08-23,15,29,5876.584
3015371,2017-08-24,15,29,5224.206
3017153,2017-08-25,15,29,6010.351
3018935,2017-08-26,15,29,7407.969
3020717,2017-08-27,15,29,7695.3228
3022499,2017-08-28,15,29,6050.059
3024281,2017-08-29,15,29,5547.3477
3026063,2017-08-30,15,29,5816.2803
3027845,2017-08-31,15,29,5431.878
3001116,2017-08-16,15,30,8520.223
3002898,2017-08-17,15,30,4750.604
3004680,2017-08-18,15,30,6198.4473
3006462,2017-08-19,15,30,7969.6875
3008244,2017-08-20,15,30,8717.905
3010026,2017-08-21,15,30,6943.9233
3011808,2017-08-22,15,30,7186.453
3013590,2017-08-23,15,30,5850.5093
3015372,2017-08-24,15,30,5224.206
3017154,2017-08-25,15,30,6587.971
3018936,2017-08-26,15,30,8274.33
3020718,2017-08-27,15,30,9058.929
3022500,2017-08-28,15,30,6819.1724
3024282,2017-08-29,15,30,7000.791
3026064,2017-08-30,15,30,6393.9014
3027846,2017-08-31,15,30,6009.498
3001117,2017-08-16,15,31,6416.422
3002899,2017-08-17,15,31,5415.9985
3004681,2017-08-18,15,31,6198.4473
3006463,2017-08-19,15,31,7910.0127
3008245,2017-08-20,15,31,8731.23
3010027,2017-08-21,15,31,6943.9233
3011809,2017-08-22,15,31,6460.272
3013591,2017-08-23,15,31,6345.7427
3015373,2017-08-24,15,31,4973.041
3017155,2017-08-25,15,31,6010.351
3018937,2017-08-26,15,31,8214.654
3020719,2017-08-27,15,31,9058.929
3022501,2017-08-28,15,31,6819.1724
3024283,2017-08-29,15,31,6316.46
3026065,2017-08-30,15,31,6334.2266
3027847,2017-08-31,15,31,6053.093
3001118,2017-08-16,15,32,5383.577
3002900,2017-08-17,15,32,4750.604
3004682,2017-08-18,15,32,5533.0527
3006464,2017-08-19,15,32,7458.209
3008246,2017-08-20,15,32,7398.337
3010028,2017-08-21,15,32,6278.528
3011810,2017-08-22,15,32,5721.8755
3013592,2017-08-23,15,32,5599.3433
3015374,2017-08-24,15,32,4973.041
3017156,2017-08-25,15,32,5759.186
3018938,2017-08-26,15,32,7659.1353
3020720,2017-08-27,15,32,7695.3228
3022502,2017-08-28,15,32,6050.059
3024284,2017-08-29,15,32,5547.3477
3026066,2017-08-30,15,32,5565.1143
3027848,2017-08-31,15,32,5180.711
3001119,2017-08-16,16,0,5253.0312
3002901,2017-08-17,16,0,4705.818
3004683,2017-08-18,16,0,5507.2964
3006465,2017-08-19,16,0,8384.343
3008247,2017-08-20,16,0,8229.673
3010029,2017-08-21,16,0,6076.393
3011811,2017-08-22,16,0,5199.713
3013593,2017-08-23,16,0,5230.3145
3015375,2017-08-24,16,0,4703.4976
3017157,2017-08-25,16,0,5520.467
3018939,2017-08-26,16,0,8555.055
3020721,2017-08-27,16,0,8529.492
3022503,2017-08-28,16,0,6058.2075
3024285,2017-08-29,16,0,5192.2812
3026067,2017-08-30,16,0,6431.823
3027849,2017-08-31,16,0,5024.9307
3001120,2017-08-16,16,1,5253.0312
3002902,2017-08-17,16,1,4705.818
3004684,2017-08-18,16,1,5507.2964
3006466,2017-08-19,16,1,8384.343
3008248,2017-08-20,16,1,8229.673
3010030,2017-08-21,16,1,6076.393
3011812,2017-08-22,16,1,5199.713
3013594,2017-08-23,16,1,5230.3145
3015376,2017-08-24,16,1,4703.4976
3017158,2017-08-25,16,1,5520.467
3018940,2017-08-26,16,1,8555.055
3020722,2017-08-27,16,1,8529.492
3022504,2017-08-28,16,1,6058.2075
3024286,2017-08-29,16,1,5192.2812
3026068,2017-08-30,16,1,5203.562
3027850,2017-08-31,16,1,5024.9307
3001121,2017-08-16,16,2,6183.716
3002903,2017-08-17,16,2,4705.818
3004685,2017-08-18,16,2,5507.2964
3006467,2017-08-19,16,2,8384.343
3008249,2017-08-20,16,2,8548.556
3010031,2017-08-21,16,2,6076.393
3011813,2017-08-22,16,2,5199.713
3013595,2017-08-23,16,2,5230.3145
3015377,2017-08-24,16,2,4703.4976
3017159,2017-08-25,16,2,5520.467
3018941,2017-08-26,16,2,8555.055
3020723,2017-08-27,16,2,8848.376
3022505,2017-08-28,16,2,6058.2075
3024287,2017-08-29,16,2,5192.2812
3026069,2017-08-30,16,2,5203.562
3027851,2017-08-31,16,2,5343.8135
3001122,2017-08-16,16,3,5873.2417
3002904,2017-08-17,16,3,5776.8394
3004686,2017-08-18,16,3,6450.444
3006468,2017-08-19,16,3,9132.508
3008250,2017-08-20,16,3,10023.1045
3010032,2017-08-21,16,3,7435.126
3011814,2017-08-22,16,3,6265.124
3013596,2017-08-23,16,3,6479.467
3015378,2017-08-24,16,3,6115.9395
3017160,2017-08-25,16,3,6805.0356
3018942,2017-08-26,16,3,9380.987
3020724,2017-08-27,16,3,10664.343
3022506,2017-08-28,16,3,7323.75
3024288,2017-08-29,16,3,6833.146
3026070,2017-08-30,16,3,8462.21
3027852,2017-08-31,16,3,6115.39
3001123,2017-08-16,16,4,4595.9033
3002905,2017-08-17,16,4,4048.6895
3004687,2017-08-18,16,4,4850.167
3006469,2017-08-19,16,4,6826.0903
3008251,2017-08-20,16,4,6657.0146
3010033,2017-08-21,16,4,5581.08
3011815,2017-08-22,16,4,4704.4
3013597,2017-08-23,16,4,4573.186
3015379,2017-08-24,16,4,4046.3687
3017161,2017-08-25,16,4,4861.2085
3018943,2017-08-26,16,4,6994.6763
3020725,2017-08-27,16,4,6954.705
3022507,2017-08-28,16,4,5402.134
3024289,2017-08-29,16,4,4534.079
3026071,2017-08-30,16,4,4544.3037
3027853,2017-08-31,16,4,4365.672
3001124,2017-08-16,16,5,5667.1143
3002906,2017-08-17,16,5,4926.325
3004688,2017-08-18,16,5,5727.8027
3006470,2017-08-19,16,5,7741.3013
3008252,2017-08-20,16,5,7915.417
3010034,2017-08-21,16,5,6489.0596
3011816,2017-08-22,16,5,5612.3813
3013598,2017-08-23,16,5,5450.8237
3015380,2017-08-24,16,5,5272.8022
3017162,2017-08-25,16,5,6143.996
3018944,2017-08-26,16,5,8315.037
3020726,2017-08-27,16,5,8245.017
3022508,2017-08-28,16,5,6684.9224
3024290,2017-08-29,16,5,5816.868
3026072,2017-08-30,16,5,5211.865
3027854,2017-08-31,16,5,5648.461
3001125,2017-08-16,16,6,3952.8293
3002907,2017-08-17,16,6,3405.6157
3004689,2017-08-18,16,6,4207.093
3006471,2017-08-19,16,6,6183.0176
3008253,2017-08-20,16,6,6013.942
3010035,2017-08-21,16,6,4938.0063
3011817,2017-08-22,16,6,4061.3262
3013599,2017-08-23,16,6,3930.113
3015381,2017-08-24,16,6,3403.2957
3017163,2017-08-25,16,6,4218.1343
3018945,2017-08-26,16,6,6351.6025
3020727,2017-08-27,16,6,6311.6313
3022509,2017-08-28,16,6,4759.061
3024291,2017-08-29,16,6,3891.0046
3026073,2017-08-30,16,6,5184.0195
3027855,2017-08-31,16,6,3722.5984
3001126,2017-08-16,16,7,5040.1016
3002908,2017-08-17,16,7,4492.302
3004690,2017-08-18,16,7,5523.5815
3006472,2017-08-19,16,7,6955.532
3008254,2017-08-20,16,7,7222.6284
3010036,2017-08-21,16,7,6279.012
3011818,2017-08-22,16,7,5315.0923
3013600,2017-08-23,16,7,5016.7983
3015382,2017-08-24,16,7,4937.7544
3017164,2017-08-25,16,7,5633.406
3018946,2017-08-26,16,7,7344.7905
3020728,2017-08-27,16,7,8470.83
3022510,2017-08-28,16,7,6319.311
3024292,2017-08-29,16,7,5514.1426
3026074,2017-08-30,16,7,7381.5415
3027856,2017-08-31,16,7,5385.3193
3001127,2017-08-16,16,8,6058.0996
3002909,2017-08-17,16,8,4532.7925
3004691,2017-08-18,16,8,5343.9365
3006473,2017-08-19,16,8,7464.066
3008255,2017-08-20,16,8,8101.8037
3010037,2017-08-21,16,8,6095.527
3011819,2017-08-22,16,8,5218.8477
3013601,2017-08-23,16,8,6057.216
3015383,2017-08-24,16,8,4879.2695
3017165,2017-08-25,16,8,5694.109
3018947,2017-08-26,16,8,7971.781
3020729,2017-08-27,16,8,8559.043
3022511,2017-08-28,16,8,6257.376
3024293,2017-08-29,16,8,5389.321
3026075,2017-08-30,16,8,6105.1294
3027857,2017-08-31,16,8,5228.8433
3001128,2017-08-16,16,9,5374.2847
3002910,2017-08-17,16,9,4532.7925
3004692,2017-08-18,16,9,5356.524
3006474,2017-08-19,16,9,7464.066
3008256,2017-08-20,16,9,7922.2197
3010038,2017-08-21,16,9,6087.524
3011820,2017-08-22,16,9,5210.8447
3013602,2017-08-23,16,9,5066.9565
3015384,2017-08-24,16,9,4879.2695
3017166,2017-08-25,16,9,5341.429
3018948,2017-08-26,16,9,7971.781
3020730,2017-08-27,16,9,8559.043
3022512,2017-08-28,16,9,6257.376
3024294,2017-08-29,16,9,5389.321
3026076,2017-08-30,16,9,5148.482
3027858,2017-08-31,16,9,5228.8433
3001129,2017-08-16,16,10,4454.253
3002911,2017-08-17,16,10,3774.4497
3004693,2017-08-18,16,10,4585.5938
3006475,2017-08-19,16,10,6668.149
3008257,2017-08-20,16,10,6569.385
3010039,2017-08-21,16,10,6415.929
3011821,2017-08-22,16,10,4585.091
3013603,2017-08-23,16,10,4441.2026
3015385,2017-08-24,16,10,3772.1301
3017167,2017-08-25,16,10,4586.9688
3018949,2017-08-26,16,10,6827.0674
3020731,2017-08-27,16,10,6857.4077
3022513,2017-08-28,16,10,6573.7964
3024295,2017-08-29,16,10,4414.7686
3026077,2017-08-30,16,10,5630.232
3027859,2017-08-31,16,10,4091.4329
3001130,2017-08-16,16,11,4454.253
3002912,2017-08-17,16,11,3452.2603
3004694,2017-08-18,16,11,4263.4043
3006476,2017-08-19,16,11,7472.068
3008258,2017-08-20,16,11,6247.1943
3010040,2017-08-21,16,11,5139.5806
3011822,2017-08-22,16,11,4262.9004
3013604,2017-08-23,16,11,4119.0127
3015386,2017-08-24,16,11,3449.9402
3017168,2017-08-25,16,11,4264.779
3018950,2017-08-26,16,11,7972.4077
3020732,2017-08-27,16,11,6535.2183
3022514,2017-08-28,16,11,4960.6353
3024296,2017-08-29,16,11,4414.7686
3026078,2017-08-30,16,11,5630.232
3027860,2017-08-31,16,11,4091.4329
3001131,2017-08-16,16,12,6819.2896
3002913,2017-08-17,16,12,5733.3374
3004695,2017-08-18,16,12,6157.856
3006477,2017-08-19,16,12,7705.47
3008259,2017-08-20,16,12,8859.522
3010041,2017-08-21,16,12,7163.366
3011823,2017-08-22,16,12,6199.4463
3013605,2017-08-23,16,12,6073.829
3015387,2017-08-24,16,12,5781.138
3017169,2017-08-25,16,12,6178.1025
3018951,2017-08-26,16,12,7905.477
3020733,2017-08-27,16,12,9149.346
3022515,2017-08-28,16,12,7002.0225
3024297,2017-08-29,16,12,6074.6787
3026079,2017-08-30,16,12,8440.911
3027861,2017-08-31,16,12,5934.381
3001132,2017-08-16,16,13,4954.1074
3002914,2017-08-17,16,13,4406.8936
3004696,2017-08-18,16,13,5218.039
3006478,2017-08-19,16,13,7350.2036
3008260,2017-08-20,16,13,8704.404
3010042,2017-08-21,16,13,6137.541
3011824,2017-08-22,16,13,5260.862
3013606,2017-08-23,16,13,5116.9727
3015388,2017-08-24,16,13,4580.489
3017170,2017-08-25,16,13,5395.3296
3018952,2017-08-26,16,13,7509.122
3020734,2017-08-27,16,13,7845.8047
3022516,2017-08-28,16,13,5958.5957
3024298,2017-08-29,16,13,5090.5396
3026080,2017-08-30,16,13,6301.5386
3027862,2017-08-31,16,13,4735.035
3001133,2017-08-16,16,14,4954.1074
3002915,2017-08-17,16,14,4406.8936
3004697,2017-08-18,16,14,5218.039
3006479,2017-08-19,16,14,7350.2036
3008261,2017-08-20,16,14,7235.5923
3010043,2017-08-21,16,14,6137.541
3011825,2017-08-22,16,14,5260.862
3013607,2017-08-23,16,14,5116.9727
3015389,2017-08-24,16,14,4580.489
3017171,2017-08-25,16,14,5395.3296
3018953,2017-08-26,16,14,7509.122
3020735,2017-08-27,16,14,7523.615
3022517,2017-08-28,16,14,5958.5957
3024299,2017-08-29,16,14,5090.5396
3026081,2017-08-30,16,14,5078.424
3027863,2017-08-31,16,14,4735.035
3001134,2017-08-16,16,15,5888.0996
3002916,2017-08-17,16,15,4406.8936
3004698,2017-08-18,16,15,5540.2295
3006480,2017-08-19,16,15,7350.2036
3008262,2017-08-20,16,15,7235.5923
3010044,2017-08-21,16,15,6459.7314
3011826,2017-08-22,16,15,5260.862
3013608,2017-08-23,16,15,5116.9727
3015390,2017-08-24,16,15,5863.279
3017172,2017-08-25,16,15,5395.3296
3018954,2017-08-26,16,15,7509.122
3020736,2017-08-27,16,15,7523.615
3022518,2017-08-28,16,15,5958.5957
3024300,2017-08-29,16,15,5090.5396
3026082,2017-08-30,16,15,6301.5386
3027864,2017-08-31,16,15,4735.035
3001135,2017-08-16,16,16,5828.425
3002917,2017-08-17,16,16,4406.8936
3004699,2017-08-18,16,16,5218.039
3006481,2017-08-19,16,16,7350.2036
3008263,2017-08-20,16,16,7557.7827
3010045,2017-08-21,16,16,6459.7314
3011827,2017-08-22,16,16,5583.0513
3013609,2017-08-23,16,16,5439.163
3015391,2017-08-24,16,16,4580.489
3017173,2017-08-25,16,16,5395.3296
3018955,2017-08-26,16,16,7509.122
3020737,2017-08-27,16,16,7523.615
3022519,2017-08-28,16,16,6280.786
3024301,2017-08-29,16,16,5090.5396
3026083,2017-08-30,16,16,6301.5386
3027865,2017-08-31,16,16,5057.2256
3001136,2017-08-16,16,17,4954.1074
3002918,2017-08-17,16,17,4406.8936
3004700,2017-08-18,16,17,5218.039
3006482,2017-08-19,16,17,7350.2036
3008264,2017-08-20,16,17,7235.5923
3010046,2017-08-21,16,17,6137.541
3011828,2017-08-22,16,17,5260.862
3013610,2017-08-23,16,17,5116.9727
3015392,2017-08-24,16,17,4580.489
3017174,2017-08-25,16,17,5395.3296
3018956,2017-08-26,16,17,7509.122
3020738,2017-08-27,16,17,7523.615
3022520,2017-08-28,16,17,5958.5957
3024302,2017-08-29,16,17,5090.5396
3026084,2017-08-30,16,17,5078.424
3027866,2017-08-31,16,17,4735.035
3001137,2017-08-16,16,18,6021.9995
3002919,2017-08-17,16,18,5289.2134
3004701,2017-08-18,16,18,6100.3574
3006483,2017-08-19,16,18,8270.097
3008265,2017-08-20,16,18,8712.408
3010047,2017-08-21,16,18,7019.8604
3011829,2017-08-22,16,18,6135.178
3013611,2017-08-23,16,18,5991.29
3015393,2017-08-24,16,18,5803.603
3017175,2017-08-25,16,18,6618.4424
3018957,2017-08-26,16,18,8770.437
3020739,2017-08-27,16,18,9341.85
3022521,2017-08-28,16,18,7181.7095
3024303,2017-08-29,16,18,6313.6543
3026085,2017-08-30,16,18,5794.1084
3027867,2017-08-31,16,18,5988.4194
3001138,2017-08-16,16,19,4954.1074
3002920,2017-08-17,16,19,4406.8936
3004702,2017-08-18,16,19,5218.039
3006484,2017-08-19,16,19,7350.2036
3008266,2017-08-20,16,19,7235.5923
3010048,2017-08-21,16,19,6137.541
3011830,2017-08-22,16,19,5260.862
3013612,2017-08-23,16,19,5116.9727
3015394,2017-08-24,16,19,4580.489
3017176,2017-08-25,16,19,5395.3296
3018958,2017-08-26,16,19,7509.122
3020740,2017-08-27,16,19,7523.615
3022522,2017-08-28,16,19,5958.5957
3024304,2017-08-29,16,19,5090.5396
3026086,2017-08-30,16,19,5078.424
3027868,2017-08-31,16,19,4735.035
3001139,2017-08-16,16,20,6021.9995
3002921,2017-08-17,16,20,4406.8936
3004703,2017-08-18,16,20,5218.039
3006485,2017-08-19,16,20,7350.2036
3008267,2017-08-20,16,20,7235.5923
3010049,2017-08-21,16,20,6137.541
3011831,2017-08-22,16,20,5260.862
3013613,2017-08-23,16,20,5116.9727
3015395,2017-08-24,16,20,4580.489
3017177,2017-08-25,16,20,5395.3296
3018959,2017-08-26,16,20,7509.122
3020741,2017-08-27,16,20,7523.615
3022523,2017-08-28,16,20,5958.5957
3024305,2017-08-29,16,20,5090.5396
3026087,2017-08-30,16,20,5078.424
3027869,2017-08-31,16,20,4735.035
3001140,2017-08-16,16,21,5828.425
3002922,2017-08-17,16,21,4406.8936
3004704,2017-08-18,16,21,5218.039
3006486,2017-08-19,16,21,7350.2036
3008268,2017-08-20,16,21,7235.5923
3010050,2017-08-21,16,21,6137.541
3011832,2017-08-22,16,21,5260.862
3013614,2017-08-23,16,21,5116.9727
3015396,2017-08-24,16,21,4580.489
3017178,2017-08-25,16,21,5395.3296
3018960,2017-08-26,16,21,7509.122
3020742,2017-08-27,16,21,7523.615
3022524,2017-08-28,16,21,5958.5957
3024306,2017-08-29,16,21,5090.5396
3026088,2017-08-30,16,21,5078.424
3027870,2017-08-31,16,21,4735.035
3001141,2017-08-16,16,22,5836.4277
3002923,2017-08-17,16,22,4406.8936
3004705,2017-08-18,16,22,6092.3545
3006487,2017-08-19,16,22,8321.77
3008269,2017-08-20,16,22,8704.404
3010051,2017-08-21,16,22,6459.7314
3011833,2017-08-22,16,22,6194.853
3013615,2017-08-23,16,22,5439.163
3015397,2017-08-24,16,22,4902.6797
3017179,2017-08-25,16,22,5717.52
3018961,2017-08-26,16,22,7831.3125
3020743,2017-08-27,16,22,7845.8047
3022525,2017-08-28,16,22,5958.5957
3024307,2017-08-29,16,22,5412.73
3026089,2017-08-30,16,22,6424.343
3027871,2017-08-31,16,22,4735.035
3001142,2017-08-16,16,23,4954.1074
3002924,2017-08-17,16,23,4406.8936
3004706,2017-08-18,16,23,5218.039
3006488,2017-08-19,16,23,7350.2036
3008270,2017-08-20,16,23,7235.5923
3010052,2017-08-21,16,23,6137.541
3011834,2017-08-22,16,23,5260.862
3013616,2017-08-23,16,23,5116.9727
3015398,2017-08-24,16,23,4580.489
3017180,2017-08-25,16,23,5395.3296
3018962,2017-08-26,16,23,7509.122
3020744,2017-08-27,16,23,7523.615
3022526,2017-08-28,16,23,5958.5957
3024308,2017-08-29,16,23,5090.5396
3026090,2017-08-30,16,23,5400.6143
3027872,2017-08-31,16,23,4735.035
3001143,2017-08-16,16,24,4954.1074
3002925,2017-08-17,16,24,5581.1387
3004707,2017-08-18,16,24,5218.039
3006489,2017-08-19,16,24,7350.2036
3008271,2017-08-20,16,24,7235.5923
3010053,2017-08-21,16,24,6137.541
3011835,2017-08-22,16,24,5260.862
3013617,2017-08-23,16,24,5116.9727
3015399,2017-08-24,16,24,5989.802
3017181,2017-08-25,16,24,5395.3296
3018963,2017-08-26,16,24,7509.122
3020745,2017-08-27,16,24,7523.615
3022527,2017-08-28,16,24,5958.5957
3024309,2017-08-29,16,24,5090.5396
3026091,2017-08-30,16,24,6530.6953
3027873,2017-08-31,16,24,6164.947
3001144,2017-08-16,16,25,6122.7026
3002926,2017-08-17,16,25,5281.2104
3004708,2017-08-18,16,25,6092.3545
3006490,2017-08-19,16,25,8262.095
3008272,2017-08-20,16,25,8883.988
3010054,2017-08-21,16,25,7335.655
3011836,2017-08-22,16,25,6135.178
3013618,2017-08-23,16,25,5999.293
3015400,2017-08-24,16,25,5804.229
3017182,2017-08-25,16,25,6618.4424
3018964,2017-08-26,16,25,8770.437
3020746,2017-08-27,16,25,9513.432
3022528,2017-08-28,16,25,7498.13
3024310,2017-08-29,16,25,6313.6543
3026092,2017-08-30,16,25,5901.7437
3027874,2017-08-31,16,25,5925.652
3001145,2017-08-16,16,26,4954.1074
3002927,2017-08-17,16,26,4406.8936
3004709,2017-08-18,16,26,5218.039
3006491,2017-08-19,16,26,7350.2036
3008273,2017-08-20,16,26,7235.5923
3010055,2017-08-21,16,26,6137.541
3011837,2017-08-22,16,26,5260.862
3013619,2017-08-23,16,26,5116.9727
3015401,2017-08-24,16,26,4580.489
3017183,2017-08-25,16,26,5395.3296
3018965,2017-08-26,16,26,7509.122
3020747,2017-08-27,16,26,7523.615
3022529,2017-08-28,16,26,5958.5957
3024311,2017-08-29,16,26,5090.5396
3026093,2017-08-30,16,26,5078.424
3027875,2017-08-31,16,26,4735.035
3001146,2017-08-16,16,27,4954.1074
3002928,2017-08-17,16,27,4406.8936
3004710,2017-08-18,16,27,5218.039
3006492,2017-08-19,16,27,7350.2036
3008274,2017-08-20,16,27,7235.5923
3010056,2017-08-21,16,27,6137.541
3011838,2017-08-22,16,27,5260.862
3013620,2017-08-23,16,27,5116.9727
3015402,2017-08-24,16,27,4580.489
3017184,2017-08-25,16,27,5395.3296
3018966,2017-08-26,16,27,7509.122
3020748,2017-08-27,16,27,7523.615
3022530,2017-08-28,16,27,5958.5957
3024312,2017-08-29,16,27,5090.5396
3026094,2017-08-30,16,27,6301.5386
3027876,2017-08-31,16,27,4735.035
3001147,2017-08-16,16,28,5276.298
3002929,2017-08-17,16,28,4406.8936
3004711,2017-08-18,16,28,6271.938
3006493,2017-08-19,16,28,7350.2036
3008275,2017-08-20,16,28,7235.5923
3010057,2017-08-21,16,28,6137.541
3011839,2017-08-22,16,28,5260.862
3013621,2017-08-23,16,28,5116.9727
3015403,2017-08-24,16,28,4580.489
3017185,2017-08-25,16,28,6619.0684
3018967,2017-08-26,16,28,7509.122
3020749,2017-08-27,16,28,7845.8047
3022531,2017-08-28,16,28,5958.5957
3024313,2017-08-29,16,28,5090.5396
3026095,2017-08-30,16,28,6238.771
3027877,2017-08-31,16,28,4735.035
3001148,2017-08-16,16,29,5276.298
3002930,2017-08-17,16,29,4442.4478
3004712,2017-08-18,16,29,5253.5933
3006494,2017-08-19,16,29,7385.758
3008276,2017-08-20,16,29,7271.1465
3010058,2017-08-21,16,29,5880.7485
3011840,2017-08-22,16,29,5296.416
3013622,2017-08-23,16,29,5152.527
3015404,2017-08-24,16,29,4616.043
3017186,2017-08-25,16,29,5430.884
3018968,2017-08-26,16,29,7544.6763
3020750,2017-08-27,16,29,7559.1694
3022532,2017-08-28,16,29,5701.803
3024314,2017-08-29,16,29,5126.0938
3026096,2017-08-30,16,29,6301.5386
3027878,2017-08-31,16,29,4770.5894
3001149,2017-08-16,16,30,7998.429
3002931,2017-08-17,16,30,4416.373
3004713,2017-08-18,16,30,5227.5186
3006495,2017-08-19,16,30,7359.683
3008277,2017-08-20,16,30,7245.072
3010059,2017-08-21,16,30,5854.674
3011841,2017-08-22,16,30,6686.023
3013623,2017-08-23,16,30,5126.452
3015405,2017-08-24,16,30,4616.043
3017187,2017-08-25,16,30,5430.884
3018969,2017-08-26,16,30,7544.6763
3020751,2017-08-27,16,30,7559.1694
3022533,2017-08-28,16,30,5701.803
3024315,2017-08-29,16,30,6471.518
3026097,2017-08-30,16,30,6516.244
3027879,2017-08-31,16,30,4770.5894
3001150,2017-08-16,16,31,5892.209
3002932,2017-08-17,16,31,4416.373
3004714,2017-08-18,16,31,5227.5186
3006496,2017-08-19,16,31,7359.683
3008278,2017-08-20,16,31,7245.072
3010060,2017-08-21,16,31,5854.674
3011842,2017-08-22,16,31,5270.3413
3013624,2017-08-23,16,31,5126.452
3015406,2017-08-24,16,31,4616.043
3017188,2017-08-25,16,31,5430.884
3018970,2017-08-26,16,31,7544.6763
3020752,2017-08-27,16,31,7559.1694
3022534,2017-08-28,16,31,5701.803
3024316,2017-08-29,16,31,5126.0938
3026098,2017-08-30,16,31,5113.978
3027880,2017-08-31,16,31,4770.5894
3001151,2017-08-16,16,32,4963.587
3002933,2017-08-17,16,32,4416.373
3004715,2017-08-18,16,32,5227.5186
3006497,2017-08-19,16,32,7359.683
3008279,2017-08-20,16,32,7245.072
3010061,2017-08-21,16,32,5854.674
3011843,2017-08-22,16,32,5270.3413
3013625,2017-08-23,16,32,5126.452
3015407,2017-08-24,16,32,4616.043
3017189,2017-08-25,16,32,5430.884
3018971,2017-08-26,16,32,7544.6763
3020753,2017-08-27,16,32,7559.1694
3022535,2017-08-28,16,32,5701.803
3024317,2017-08-29,16,32,5126.0938
3026099,2017-08-30,16,32,5400.6143
3027881,2017-08-31,16,32,4770.5894
3001152,2017-08-16,17,0,6222.3613
3002934,2017-08-17,17,0,5675.147
3004716,2017-08-18,17,0,6447.929
3006498,2017-08-19,17,0,9161.276
3008280,2017-08-20,17,0,9249.433
3010062,2017-08-21,17,0,7083.297
3011844,2017-08-22,17,0,6161.302
3013626,2017-08-23,17,0,6218.1304
3015408,2017-08-24,17,0,5656.3086
3017190,2017-08-25,17,0,6444.5825
